Run,Step,Epoch,Episode,Reward,log/Episode_Reward/end_effector_position_tracking,log/Episode_Reward/end_effector_orientation_tracking,log/Episode_Reward/action_rate,log/Episode_Reward/joint_vel,log/Metrics/ee_pose/position_error,log/Metrics/ee_pose/orientation_error,log/Episode_Termination/time_out
10,280,9,3,-0.0001566370774526,0.0,0.0,0.0,0.0,0.0,0.0,0
10,281,9,3,-0.0001579982344992,0.0,0.0,0.0,0.0,0.0,0.0,0
10,282,9,3,-0.0001598988164914,0.0,0.0,0.0,0.0,0.0,0.0,0
10,283,9,3,-0.0001607724261702,0.0,0.0,0.0,0.0,0.0,0.0,0
10,284,9,3,-0.0001590885367477,0.0,0.0,0.0,0.0,0.0,0.0,0
10,285,9,3,-0.00015776566579,0.0,0.0,0.0,0.0,0.0,0.0,0
10,286,9,3,-0.0001568958250572,0.0,0.0,0.0,0.0,0.0,0.0,0
10,287,9,3,-0.0001581569522386,0.0,0.0,0.0,0.0,0.0,0.0,0
10,288,10,3,-0.0001601327676326,0.0,0.0,0.0,0.0,0.0,0.0,0
10,289,10,3,-0.0001609802275197,0.0,0.0,0.0,0.0,0.0,0.0,0
10,290,10,3,-0.0001592865155544,0.0,0.0,0.0,0.0,0.0,0.0,0
10,291,10,3,-0.0001579541712999,0.0,0.0,0.0,0.0,0.0,0.0,0
10,292,10,3,-0.0001571104075992,0.0,0.0,0.0,0.0,0.0,0.0,0
10,293,10,3,-0.0001583667180966,0.0,0.0,0.0,0.0,0.0,0.0,0
10,294,10,3,-0.0001603501004865,0.0,0.0,0.0,0.0,0.0,0.0,0
10,295,10,3,-0.0001611752086319,0.0,0.0,0.0,0.0,0.0,0.0,0
10,296,10,3,-0.0001594704372109,0.0,0.0,0.0,0.0,0.0,0.0,0
10,297,10,3,-0.0001581236865604,0.0,0.0,0.0,0.0,0.0,0.0,0
10,298,10,3,-0.0001572497421875,0.0,0.0,0.0,0.0,0.0,0.0,0
10,299,10,3,-0.0001585124700795,0.0,0.0,0.0,0.0,0.0,0.0,0
10,300,10,4,-0.0001605106663191,0.0,0.0,0.0,0.0,0.0,0.0,0
10,301,10,4,-0.00016131697339,0.0,0.0,0.0,0.0,0.0,0.0,0
10,302,10,4,-0.0001596071670064,0.0,0.0,0.0,0.0,0.0,0.0,0
10,303,10,4,-0.0001582445693202,0.0,0.0,0.0,0.0,0.0,0.0,0
10,304,10,4,-0.0001573394838487,0.0,0.0,0.0,0.0,0.0,0.0,0
10,305,10,4,-0.0001586076105013,0.0,0.0,0.0,0.0,0.0,0.0,0
10,306,10,4,-0.0001606199512025,0.0,0.0,0.0,0.0,0.0,0.0,0
10,307,10,4,-0.0001614129578229,0.0,0.0,0.0,0.0,0.0,0.0,0
10,308,10,4,-0.0001596985966898,0.0,0.0,0.0,0.0,0.0,0.0,0
10,309,10,4,-0.0001583231205586,0.0,0.0,0.0,0.0,0.0,0.0,0
10,310,10,4,-0.0001574012567289,0.0,0.0,0.0,0.0,0.0,0.0,0
10,311,10,4,-0.0001586729777045,0.0,0.0,0.0,0.0,0.0,0.0,0
10,312,10,4,-0.0001606920850463,0.0,0.0,0.0,0.0,0.0,0.0,0
10,313,10,4,-0.0001614758366486,0.0,0.0,0.0,0.0,0.0,0.0,0
10,314,10,4,-0.0001597578375367,0.0,0.0,0.0,0.0,0.0,0.0,0
10,315,10,4,-0.000158371636644,0.0,0.0,0.0,0.0,0.0,0.0,0
10,316,10,4,-0.0001574397319927,0.0,0.0,0.0,0.0,0.0,0.0,0
10,317,10,4,-0.0001587152073625,0.0,0.0,0.0,0.0,0.0,0.0,0
10,318,10,4,-0.0001607347367098,0.0,0.0,0.0,0.0,0.0,0.0,0
10,319,10,4,-0.0001615094370208,0.0,0.0,0.0,0.0,0.0,0.0,0
10,320,11,4,-0.0001597872760612,0.0,0.0,0.0,0.0,0.0,0.0,0
10,321,11,4,-0.0001583926641615,0.0,0.0,0.0,0.0,0.0,0.0,0
10,322,11,4,-0.0001574536145199,0.0,0.0,0.0,0.0,0.0,0.0,0
10,323,11,4,-0.0001587333390489,0.0,0.0,0.0,0.0,0.0,0.0,0
10,324,11,4,-0.0001607476151548,0.0,0.0,0.0,0.0,0.0,0.0,0
10,325,11,4,-0.0001615085930097,0.0,0.0,0.0,0.0,0.0,0.0,0
10,326,11,4,-0.0001597845111973,0.0,0.0,0.0,0.0,0.0,0.0,0
10,327,11,4,-0.000158383467351,0.0,0.0,0.0,0.0,0.0,0.0,0
10,328,11,4,-0.0001574389170855,0.0,0.0,0.0,0.0,0.0,0.0,0
10,329,11,4,-0.0001587229344295,0.0,0.0,0.0,0.0,0.0,0.0,0
10,330,11,4,-0.0001607316225999,0.0,0.0,0.0,0.0,0.0,0.0,0
10,331,11,4,-0.0001614817156223,0.0,0.0,0.0,0.0,0.0,0.0,0
10,332,11,4,-0.0001597566879354,0.0,0.0,0.0,0.0,0.0,0.0,0
10,333,11,4,-0.0001583499542903,0.0,0.0,0.0,0.0,0.0,0.0,0
10,334,11,4,-0.0001574023335706,0.0,0.0,0.0,0.0,0.0,0.0,0
10,335,11,4,-0.0001586897269589,0.0,0.0,0.0,0.0,0.0,0.0,0
10,336,11,4,-0.0001606897712917,0.0,0.0,0.0,0.0,0.0,0.0,0
10,337,11,4,-0.0001614322100067,0.0,0.0,0.0,0.0,0.0,0.0,0
10,338,11,4,-0.0001597070950083,0.0,0.0,0.0,0.0,0.0,0.0,0
10,339,11,4,-0.0001582961122039,0.0,0.0,0.0,0.0,0.0,0.0,0
10,340,11,4,-0.0001573470217408,0.0,0.0,0.0,0.0,0.0,0.0,0
10,341,11,4,-0.000158636161359,0.0,0.0,0.0,0.0,0.0,0.0,0
10,342,11,4,-0.0001606262958375,0.0,0.0,0.0,0.0,0.0,0.0,0
10,343,11,4,-0.0001613634085515,0.0,0.0,0.0,0.0,0.0,0.0,0
10,344,11,4,-0.0001596388610778,0.0,0.0,0.0,0.0,0.0,0.0,0
10,345,11,4,-0.0001582242548465,0.0,0.0,0.0,0.0,0.0,0.0,0
10,346,11,4,-0.0001572749315528,0.0,0.0,0.0,0.0,0.0,0.0,0
10,347,11,4,-0.0001585652789799,0.0,0.0,0.0,0.0,0.0,0.0,0
10,348,11,4,-0.0001605438010301,0.0,0.0,0.0,0.0,0.0,0.0,0
10,349,11,4,-0.0001612775376997,0.0,0.0,0.0,0.0,0.0,0.0,0
10,350,11,4,-0.0001595547946635,0.0,0.0,0.0,0.0,0.0,0.0,0
10,351,11,4,-0.0001581365213496,0.0,0.0,0.0,0.0,0.0,0.0,0
10,352,12,4,-0.0001571884058648,0.0,0.0,0.0,0.0,0.0,0.0,0
10,353,12,4,-0.0001584779674885,0.0,0.0,0.0,0.0,0.0,0.0,0
10,354,12,4,-0.0001604441495146,0.0,0.0,0.0,0.0,0.0,0.0,0
10,355,12,4,-0.0001611762854736,0.0,0.0,0.0,0.0,0.0,0.0,0
10,356,12,4,-0.0001594555506017,0.0,0.0,0.0,0.0,0.0,0.0,0
10,357,12,4,-0.0001580341049702,0.0,0.0,0.0,0.0,0.0,0.0,0
10,358,12,4,-0.000157089147251,0.0,0.0,0.0,0.0,0.0,0.0,0
10,359,12,4,-0.0001583758858032,0.0,0.0,0.0,0.0,0.0,0.0,0
10,360,12,4,-0.0001603262790013,0.0,0.0,0.0,0.0,0.0,0.0,0
10,361,12,4,-0.0001610603940207,0.0,0.0,0.0,0.0,0.0,0.0,0
10,362,12,4,-0.0001593399792909,0.0,0.0,0.0,0.0,0.0,0.0,0
10,363,12,4,-0.0001579166564624,0.0,0.0,0.0,0.0,0.0,0.0,0
10,364,12,4,-0.0001569763990119,0.0,0.0,0.0,0.0,0.0,0.0,0
10,365,12,4,-0.0001582578406669,0.0,0.0,0.0,0.0,0.0,0.0,0
10,366,12,4,-0.0001601907279109,0.0,0.0,0.0,0.0,0.0,0.0,0
10,367,12,4,-0.0001609287573955,0.0,0.0,0.0,0.0,0.0,0.0,0
10,368,12,4,-0.0001592102635186,0.0,0.0,0.0,0.0,0.0,0.0,0
10,369,12,4,-0.0001577853108756,0.0,0.0,0.0,0.0,0.0,0.0,0
10,370,12,4,-0.0001568496518302,0.0,0.0,0.0,0.0,0.0,0.0,0
10,371,12,4,-0.0001581250980962,0.0,0.0,0.0,0.0,0.0,0.0,0
10,372,12,4,-0.0001600391988176,0.0,0.0,0.0,0.0,0.0,0.0,0
10,373,12,4,-0.0001607828889973,0.0,0.0,0.0,0.0,0.0,0.0,0
10,374,12,4,-0.0001590664178365,0.0,0.0,0.0,0.0,0.0,0.0,0
10,375,12,4,-0.0001576399226905,0.0,0.0,0.0,0.0,0.0,0.0,0
10,376,12,4,-0.0001567096333019,0.0,0.0,0.0,0.0,0.0,0.0,0
10,377,12,4,-0.0001579772215336,0.0,0.0,0.0,0.0,0.0,0.0,0
10,378,12,4,-0.0001598703529452,0.0,0.0,0.0,0.0,0.0,0.0,0
10,379,12,4,-0.0001606218429515,0.0,0.0,0.0,0.0,0.0,0.0,0
10,380,12,4,-0.0001589087332831,0.0,0.0,0.0,0.0,0.0,0.0,0
10,381,12,4,-0.0001574813068145,0.0,0.0,0.0,0.0,0.0,0.0,0
10,382,12,4,-0.0001565567363286,0.0,0.0,0.0,0.0,0.0,0.0,0
10,383,12,4,-0.0001578160590725,0.0,0.0,0.0,0.0,0.0,0.0,0
10,384,13,4,-0.0001596858492121,0.0,0.0,0.0,0.0,0.0,0.0,0
10,385,13,4,-0.0001604461722308,0.0,0.0,0.0,0.0,0.0,0.0,0
10,386,13,4,-0.000158736584126,0.0,0.0,0.0,0.0,0.0,0.0,0
10,387,13,4,-0.0001573087647557,0.0,0.0,0.0,0.0,0.0,0.0,0
10,388,13,4,-0.0001563924015499,0.0,0.0,0.0,0.0,0.0,0.0,0
10,389,13,4,-0.0001576424692757,0.0,0.0,0.0,0.0,0.0,0.0,0
10,390,13,4,-0.0001594847999513,0.0,0.0,0.0,0.0,0.0,0.0,0
10,391,13,4,-0.0001602558186277,0.0,0.0,0.0,0.0,0.0,0.0,0
10,392,13,4,-0.0001585514546604,0.0,0.0,0.0,0.0,0.0,0.0,0
10,393,13,4,-0.0001571240281919,0.0,0.0,0.0,0.0,0.0,0.0,0
10,394,13,4,-0.000156216439791,0.0,0.0,0.0,0.0,0.0,0.0,0
10,395,13,4,-0.0001574563939357,0.0,0.0,0.0,0.0,0.0,0.0,0
10,396,13,4,-0.0001592687476659,0.0,0.0,0.0,0.0,0.0,0.0,0
10,397,13,4,-0.000160051844432,0.0,0.0,0.0,0.0,0.0,0.0,0
10,398,13,4,-0.0001583534613018,0.0,0.0,0.0,0.0,0.0,0.0,0
10,399,13,4,-0.0001569270971231,0.0,0.0,0.0,0.0,0.0,0.0,0
10,400,13,5,-0.0001560298842377,0.0,0.0,0.0,0.0,0.0,0.0,0
10,401,13,5,-0.0001572585024405,0.0,0.0,0.0,0.0,0.0,0.0,0
10,402,13,5,-0.0001510652073193,0.0,0.0,0.0,0.0,0.0,0.0,0
10,403,13,5,-0.0001416682498529,0.0,0.0,0.0,0.0,0.0,0.0,0
10,404,13,5,-0.0001387559896102,0.0,0.0,0.0,0.0,0.0,0.0,0
10,405,13,5,-0.0001461819920223,0.0,0.0,0.0,0.0,0.0,0.0,0
10,406,13,5,-0.0001343959738733,0.0,0.0,0.0,0.0,0.0,0.0,0
10,407,13,5,-0.0001376444270135,0.0,0.0,0.0,0.0,0.0,0.0,0
10,408,13,5,-0.0001321723102591,0.0,0.0,0.0,0.0,0.0,0.0,0
10,409,13,5,-0.0001304918259847,0.0,0.0,0.0,0.0,0.0,0.0,0
10,410,13,5,-0.0001295123365707,0.0,0.0,0.0,0.0,0.0,0.0,0
10,411,13,5,-0.0001245605963049,0.0,0.0,0.0,0.0,0.0,0.0,0
10,412,13,5,-0.0001216287055285,0.0,0.0,0.0,0.0,0.0,0.0,0
10,413,13,5,-0.0001171934272861,0.0,0.0,0.0,0.0,0.0,0.0,0
10,414,13,5,-0.0001163965644082,0.0,0.0,0.0,0.0,0.0,0.0,0
10,415,13,5,-0.000112863657705,0.0,0.0,0.0,0.0,0.0,0.0,0
10,416,14,5,-0.0001115989507525,0.0,0.0,0.0,0.0,0.0,0.0,0
10,417,14,5,-0.0001077249180525,0.0,0.0,0.0,0.0,0.0,0.0,0
10,418,14,5,-0.0001071620281436,0.0,0.0,0.0,0.0,0.0,0.0,0
10,419,14,5,-0.0001033048247336,0.0,0.0,0.0,0.0,0.0,0.0,0
10,420,14,5,-0.0001027847538352,0.0,0.0,0.0,0.0,0.0,0.0,0
10,421,14,5,-9.979162859963252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,422,14,5,-9.858896373771132e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,423,14,5,-9.594616858521476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,424,14,5,-9.483436588197948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,425,14,5,-9.297613723902032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,426,14,5,-9.210916323354468e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,427,14,5,-9.082037286134435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,428,14,5,-8.988328045234084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,429,14,5,-8.88853392098099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,430,14,5,-8.800288196653128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,431,14,5,-8.745506056584418e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,432,14,5,-8.688155503477901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,433,14,5,-8.662160689709708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,434,14,5,-8.648405491840094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,435,14,5,-8.623475150670856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,436,14,5,-8.61125226947479e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,437,14,5,-8.592332596890628e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,438,14,5,-8.584040187997743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,439,14,5,-8.56577098602429e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,440,14,5,-8.556302782380953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,441,14,5,-8.538589463569224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,442,14,5,-8.526406600140035e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,443,14,5,-8.509730105288327e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,444,14,5,-8.494206122122705e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,445,14,5,-8.479125972371548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,446,14,5,-8.460834214929491e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,447,14,5,-8.447789878118783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,448,15,5,-8.428507862845436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,449,15,5,-8.413079922320321e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,450,15,5,-8.394690667046234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,451,15,5,-8.374971366720274e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,452,15,5,-8.35746614029631e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,453,15,5,-8.336588507518172e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,454,15,5,-8.318114123539999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,455,15,5,-8.298270404338837e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,456,15,5,-8.278807217720896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,457,15,5,-8.260054892161861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,458,15,5,-8.240884926635772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,459,15,5,-8.222696487791836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,460,15,5,-8.204687765100971e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,461,15,5,-8.187145431293175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,462,15,5,-8.170249930117279e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,463,15,5,-8.153751696227118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,464,15,5,-8.137858822010458e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,465,15,5,-8.122528379317373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,466,15,5,-8.10771161923185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,467,15,5,-8.093454380286857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,468,15,5,-8.0797282862477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,469,15,5,-8.066605369094759e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,470,15,5,-8.053900091908872e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,471,15,5,-8.041741966735572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,1,1,1,-8.89775765244849e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,2,1,1,-8.560000424040481e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,3,1,1,-8.141840226016939e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,4,1,1,-7.972900493768975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,5,1,1,-7.900651689851657e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,6,1,1,-7.656187517568469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,7,1,1,-7.281198486452922e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,8,1,1,-6.966054206714034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,9,1,1,-6.78893702570349e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,10,1,1,-6.673672760371119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,11,1,1,-6.470260996138677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,12,1,1,-6.341777043417096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,13,1,1,-6.095422577345744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,14,1,1,-5.878749652765691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,15,1,1,-5.738073741667904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,16,1,1,-5.498014434124343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,17,1,1,-5.395939660957083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,18,1,1,-5.238292214926332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,19,1,1,-5.107677134219557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,20,1,1,-5.017364674131386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,21,1,1,-4.889311094302684e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,22,1,1,-4.6860623115208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,23,1,1,-4.515489490586333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,24,1,1,-4.410860128700733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,25,1,1,-4.340564555604942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,26,1,1,-4.185650323051959e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,27,1,1,-4.129066292080097e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,28,1,1,-4.0525592339690775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,29,1,1,-3.906440542778e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,30,1,1,-3.8100984966149554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,31,1,1,-3.792913412326016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,32,2,1,-3.803322397288866e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,33,2,1,-3.630623541539535e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,34,2,1,-3.6300585634307936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,35,2,1,-3.61149686796125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,36,2,1,-3.5089113225694746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,37,2,1,-3.3721928048180416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,38,2,1,-3.334721259307116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,39,2,1,-3.3016509405570105e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,40,2,1,-3.321219264762476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,41,2,1,-3.184692468494177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,42,2,1,-3.0661063647130504e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,43,2,1,-3.090135214733891e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,44,2,1,-3.115243453066796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,45,2,1,-3.116806328762323e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,46,2,1,-3.118232780252583e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,47,2,1,-3.060686503886245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,48,2,1,-3.102419577771798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,49,2,1,-3.0261782740126364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,50,2,1,-3.021064367203508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,51,2,1,-3.075731365242973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,52,2,1,-3.1697996746515855e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,53,2,1,-3.163934525218792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,54,2,1,-3.1261406547855586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,55,2,1,-3.057115100091323e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,56,2,1,-2.98706981993746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,57,2,1,-2.955178206320852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,58,2,1,-2.87638195004547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,59,2,1,-2.9199689379311167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,60,2,1,-2.9584758522105403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,61,2,1,-2.9615703169838525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,62,2,1,-2.9828388505848125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,63,2,1,-3.0060844437684864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,64,3,1,-2.9607943361043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,65,3,1,-2.943411709566135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,66,3,1,-2.894950739573688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,67,3,1,-2.925247281382326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,68,3,1,-2.9705634005949832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,69,3,1,-2.974891685880721e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,70,3,1,-2.937354656751268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,71,3,1,-2.9672410164494067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,72,3,1,-2.9239710784167983e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,73,3,1,-2.9196406103437766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,74,3,1,-2.977487565658521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,75,3,1,-3.0054980015847832e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,76,3,1,-2.98181639664108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,77,3,1,-2.940630838565994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,78,3,1,-3.0325834813993424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,79,3,1,-3.0240738851716745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,80,3,1,-2.937369754363317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,81,3,1,-2.920127371908165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
10,82,3,1,-2.8944275982212275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
